"ID","Nombre","Categoria","Estatus_Repro","X1","Es_Vaca","Es_Recria","Ficha","Leche_Ult","DEL_Ult","Año","Mes","Ubicacion","ID_Num"
"3018","S/N","Vaca","Preñada","3018","TRUE","FALSE","c(""5.1"", ""14"", ""14"", ""14"", ""14"") c(""3"", ""6-05-25"", ""Preñ"", ""3"", ""Preñ"") c(""321"", ""315"", ""321"", ""6-05-25"", ""321"") c(""41.9"", ""12-08-25"", ""16:51"", ""321"", ""-13"") c(""-333"", ""217"", ""23-09"", ""Preñ"", ""56"") c(""7-06-24"", ""12-03-26"", ""21.84"", ""223"", ""41.9"") c(""AI"", ""AVF"", ""44.5"", ""1"", ""10-03-26"") c(""BI4+EN7+NE4+AN6"", ""BOVIS"", ""41.9"", ""98"", ""18-05-26"") c(NA, NA, ""0.29"", ""41.9"", NA) c(""MASTITIS.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, NA, ""46.4"", NA, NA) c(NA, NA, ""80"", NA, NA) c(NA, NA, ""5296"", NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 3018 TRUE FALSE","321","21.84","2025","Julio","7PULILI",3018
"3020","S/N","Vaca","Preñada","3020","TRUE","FALSE","c(""5.1"", ""11"", ""3020"", ""3020"", ""11"") c(""3"", ""Insem"", ""Insem"", ""Insem"", ""3"") c(""289"", ""289"", ""11"", ""11"", ""7-06-25"") c(""40.4"", ""18:51"", ""3"", ""3"", ""Insem"") c(""-848"", ""23-09"", ""289"", ""289"", ""8-09-25"") c(""10-02-23"", ""21.42"", ""1"", ""1"", ""WISEUP"") c(""PD"", ""42.8"", ""8-09-25"", ""8-09-25"", ""T3"") c(""NEOG4+ENRO5"", ""40.4"", ""196"", ""196"", ""1"") c(NA, ""-0.24"", ""372"", ""372"", ""196"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"", ""VACAS INSEMINADAS.csv"") c(NA, ""48.1"", ""_________________________"", ""_________________________"", ""289"") c(NA, NA, NA, NA, ""40.4"") c(NA, NA, NA, NA, ""*"") c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 3020 TRUE FALSE","289","21.42","2025","Julio","7PULILI",3020
"3023","S/N","Vaca","Preñada","3023","TRUE","FALSE","c(""5.1"", ""4"", ""4"", ""4"", ""4"", ""4"") c(""3"", ""6-02-25"", ""6-02-25"", ""Preñ2"", ""3"", ""Preñ2"") c(""410"", ""404"", ""404"", ""410"", ""6-02-25"", ""410"") c(""28.9"", ""10-05-25"", ""10-05-25"", ""16:17"", ""410"", ""-107"") c(""114"", ""311"", ""311"", ""23-09"", ""Preñ2"", ""-38"") c(""31-05-25"", ""13-02-26"", ""30-01-26"", ""20.01"", ""317"", ""28.9"") c(""PD"", ""PARTO"", ""VACUNA"", ""37.9"", ""1"", ""6-12-25"") c(""NEO4+ENRO6"", ""__________________"", ""__________________"", ""28.9"", ""93"", ""13-02-26"") c(NA, NA, NA, ""-3.19"", ""28.9"", NA) c(""MASTITIS.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, NA, NA, ""48.1"", NA, NA) c(NA, NA, NA, ""223"", NA, NA) c(NA, NA, NA, ""7933"", NA, NA) c(NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA) 3023 TRUE FALSE","410","20.01","2025","Julio","7PULILI",3023
"3027","S/N","Vaca","Preñada","3027","TRUE","FALSE","c(""12"", ""3027"", ""3027"", ""12"", ""12"", ""Insem"") c(""Insem"", ""Insem"", ""Insem"", ""3"", ""Insem"", ""12"") c(""367"", ""12"", ""12"", ""21-03-25"", ""367"", NA) c(""18:33"", ""3"", ""3"", ""Insem"", ""1"", NA) c(""23-09"", ""367"", ""367"", ""26-08-25"", ""70"", NA) c(""16.27"", ""3"", ""3"", ""WISEUP"", ""37.2"", NA) c(""35.6"", ""26-08-25"", ""26-08-25"", ""T3"", ""24-03-26"", NA) c(""37.2"", ""209"", ""209"", ""3"", ""1-06-26"", NA) c(""-0.27"", ""437"", ""437"", ""209"", NA, NA) c(""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"", ""VACAS INSEMINADAS.csv"", ""VACAS PARA SECAR.csv"", ""VACAS PROBLEMA.csv"") c(""45.9"", ""_________________________"", ""_________________________"", ""367"", NA, NA) c(NA, NA, NA, ""37.2"", NA, NA) c(NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA) 3027 TRUE FALSE","367","16.27","2025","Julio","7PULILI",3027
"3028","S/N","Vaca","Preñada","3028","TRUE","FALSE","c(""14"", ""14"", ""14"", ""14"", ""14"") c(""26-02-25"", ""26-02-25"", ""Preñ"", ""3"", ""Preñ"") c(""384"", ""384"", ""390"", ""26-02-25"", ""390"") c(""3-08-25"", ""3-08-25"", ""17:05"", ""390"", ""-22"") c(""226"", ""226"", ""23-09"", ""Preñ"", ""47"") c(""1-03-26"", ""26-02-26"", ""15.79"", ""232"", ""30.5"") c(""SECADO"", ""AVF"", ""31.6"", ""3"", ""1-03-26"") c(""__________________"", ""BOVIS"", ""30.5"", ""158"", ""9-05-26"") c(NA, NA, ""0.55"", ""30.5"", NA) c(""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, NA, ""44.9"", NA, NA) c(NA, NA, ""65"", NA, NA) c(NA, NA, ""7107"", NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 3028 TRUE FALSE","384","15.79","2025","Julio","7PULILI",3028
"3033","S/N","Vaca","Vacia/Abierta","3033","TRUE","FALSE","c(""5.0"", ""16"") c(""3"", ""Vacia"") c(""254"", ""254"") c(""46.4"", ""17:18"") c(""-204"", ""23-09"") c(""20-12-24"", ""23.35"") c(""PD"", ""47.7"") c(""BIO4+ENRO6"", ""46.4"") c(NA, ""-0.23"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""50.3"") c(NA, ""59"") c(NA, ""2565"") c(NA, NA) c(NA, NA) 3033 TRUE FALSE","254","23.35","2025","Julio","7PULILI",3033
"3035","S/N","Vaca","Preñada","3035","TRUE","FALSE","c(""5.0"", ""12"", ""3035"", ""3035"", ""12"") c(""3"", ""Insem"", ""Insem"", ""Insem"", ""3"") c(""274"", ""274"", ""12"", ""12"", ""22-06-25"") c(""35.4"", ""18:38"", ""3"", ""3"", ""Insem"") c(""-374"", ""23-09"", ""274"", ""274"", ""22-09-25"") c(""13-06-24"", ""18.88"", ""1"", ""1"", ""INDEPENDANT"") c(""PD"", ""36.0"", ""22-09-25"", ""22-09-25"", ""T3"") c(""NEO4+ENRO7"", ""35.4"", ""182"", ""182"", ""1"") c(NA, ""-0.16"", ""371"", ""371"", ""182"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"", ""VACAS INSEMINADAS.csv"") c(NA, ""42.6"", ""_________________________"", ""_________________________"", ""274"") c(NA, NA, NA, NA, ""35.4"") c(NA, NA, NA, NA, ""*"") c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 3035 TRUE FALSE","274","18.88","2025","Julio","7PULILI",3035
"3041","S/N","Vaca","Preñada","3041","TRUE","FALSE","c(""5.0"", ""17"", ""3041"", ""3041"", ""17"") c(""3"", ""Insem"", ""Insem"", ""Insem"", ""3"") c(""310"", ""310"", ""17"", ""17"", ""17-05-25"") c(""45.7"", ""16:40"", ""3"", ""3"", ""Insem"") c(""-718"", ""23-09"", ""310"", ""310"", ""10-09-25"") c(""30-05-23"", ""19.60"", ""2"", ""2"", ""INDEPENDANT"") c(""AI"", ""41.6"", ""10-09-25"", ""10-09-25"", ""T3"") c(""NEO4+MULT5"", ""45.7"", ""194"", ""194"", ""2"") c(NA, ""-0.19"", ""395"", ""395"", ""194"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"", ""VACAS INSEMINADAS.csv"") c(NA, ""54.0"", ""_________________________"", ""_________________________"", ""310"") c(NA, ""115"", NA, NA, ""45.7"") c(NA, ""5188"", NA, NA, ""*"") c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 3041 TRUE FALSE","310","19.6","2025","Julio","7PULILI",3041
"3043","S/N","Vaca","Vacia/Abierta","3043","TRUE","FALSE","c(""5.0"", ""11"") c(""3"", ""Vacia"") c(""314"", ""314"") c(""43.9"", ""18:50"") c(""-730"", ""23-09"") c(""14-05-23"", ""23.21"") c(""PI"", ""45.8"") c(""ME+GEN+NEO4+"", ""43.9"") c(""ENRLA1+ENR4+MU5"", ""0.11"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""48.0"") c(NA, NA) c(NA, NA) c(NA, NA) c(NA, NA) 3043 TRUE FALSE","314","23.21","2025","Julio","7PULILI",3043
"3047","EMINGTO 2","Vaca","Preñada","3047","TRUE","FALSE","c(""4"", ""4"", ""4"", ""4"", ""4"", ""4"", ""4"") c(""2-10-24"", ""2-10-24"", ""2-10-24"", ""Preñ"", ""2"", ""Preñ"", ""REMINGTO"") c(""531"", ""531"", ""531"", ""537"", ""2-10-24"", ""537"", ""2"") c(""16-06-25"", ""16-06-25"", ""16-06-25"", ""16:00"", ""537"", ""-70"", ""537"") c(""274"", ""274"", ""274"", ""23-09"", ""Preñ"", ""-1"", ""2-10-24"") c(""22-03-26"", ""8-03-26"", ""21-02-26"", ""16.00"", ""280"", ""31.7"", ""16-06-25"") c(""PARTO"", ""VACUNA"", ""PREPARTO"", ""33.1"", ""4"", ""12-01-26"", ""PASSPORT"") c(""__________________"", ""__________________"", ""__________________"", ""31.7"", ""257"", ""22-03-26"", ""280"") c(NA, NA, NA, ""0.01"", ""31.7"", NA, ""0"") c(""ORDEÑO.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"", ""VACAS PROXIMAS AL PARTO.csv"") c(NA, NA, NA, ""56.4"", NA, NA, ""22-03-26"") c(NA, NA, NA, ""58"", NA, NA, ""-1"") c(NA, NA, NA, ""14132"", NA, NA, ""Preñ"") c(NA, NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA, NA) 3047 TRUE FALSE","531","16","2025","Julio","7PULILI",3047
"3052","S/N","Vaca","Vacia/Abierta","3052","TRUE","FALSE","c(""4.9"", ""16"") c(""3"", ""Alta"") c(""252"", ""252"") c(""41.9"", ""17:31"") c(""44"", ""23-09"") c(""27-08-25"", ""22.89"") c(""AD"", ""43.6"") c(""BIO4+ENRO6"", ""41.9"") c(NA, ""-0.59"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""48.1"") c(NA, ""50"") c(NA, ""2439"") c(NA, NA) c(NA, NA) 3052 TRUE FALSE","252","22.89","2025","Julio","7PULILI",3052
"3058","S/N","Vaca","Preñada","3058","TRUE","FALSE","c(""4.9"", ""25"", ""25"", ""25"", ""25"", ""25"", ""25"") c(""2"", ""6-06-24"", ""6-06-24"", ""6-06-24"", ""Preñ2"", ""2"", ""Preñ2"") c(""655"", ""649"", ""649"", ""649"", ""655"", ""6-06-24"", ""655"") c(""24.3"", ""11-05-25"", ""11-05-25"", ""11-05-25"", ""18:18"", ""655"", ""-106"") c(""-333"", ""310"", ""310"", ""310"", ""23-09"", ""Preñ2"", ""-37"") c(""9-07-23"", ""14-02-26"", ""31-01-26"", ""16-01-26"", ""13.64"", ""316"", ""24.3"") c(""AD"", ""PARTO"", ""VACUNA"", ""PREPARTO"", ""24.8"", ""10"", ""7-12-25"") c(""BIO+ENR4+ENR"", ""__________________"", ""__________________"", ""__________________"", ""24.3"", ""339"", ""14-02-26"") c(""LA2+MEL4+GENT6"", NA, NA, NA, ""-0.99"", ""24.3"", NA) c(""MASTITIS.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, NA, NA, NA, ""50.3"", NA, NA) c(NA, NA, NA, NA, ""99"", NA, NA) c(NA, NA, NA, NA, ""16108"", NA, NA) c(NA, NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA, NA) 3058 TRUE FALSE","655","13.64","2025","Julio","7PULILI",3058
"3064","S/N","Vaca","Vacia/Abierta","3064","TRUE","FALSE","12 Alta 216 18:35 23-09 23.86 49.4 49.6 0.56 PRODUCCIÓN DE LECHE.csv 49.6 NA NA NA NA 3064 TRUE FALSE","216","23.86","2025","Julio","7PULILI",3064
"3065","S/N","Vaca","Preñada","3065","TRUE","FALSE","c(""4.9"", ""32"", ""32"") c(""2"", ""2"", ""Seca"") c(""436"", ""11-05-24"", ""21-07-25"") c(""0.0"", ""436"", ""245"") c(""-196"", ""Seca"", ""2"") c(""29-06-24"", ""426"", ""436"") c(""PI"", ""3"", ""21-01-25"") c(""NEO4+ENRO6"", ""255"", ""426"") c(NA, ""0.0"", ""JEREMY"") c(""MASTITIS.csv"", ""VACAS GESTANTES.csv"", ""VACAS SECAS.csv"") c(NA, NA, ""27-10-25"") c(NA, NA, ""255"") c(NA, NA, ""534"") c(NA, NA, NA) c(NA, NA, NA) 3065 TRUE FALSE","436","426","2025","Julio","7PULILI",3065
"3066","S/N","Vaca","Vacia/Abierta","3066","TRUE","FALSE","11 Alta 236 18:46 23-09 22.44 43.7 42.6 0.28 PRODUCCIÓN DE LECHE.csv 42.6 NA NA NA NA 3066 TRUE FALSE","236","22.44","2025","Julio","7PULILI",3066
"3073","S/N","Vaca","Preñada","3073","TRUE","FALSE","c(""4.8"", ""14"", ""3073"", ""3073"", ""14"", ""Insem"") c(""3"", ""Insem"", ""Insem"", ""Insem"", ""3"", ""14"") c(""366"", ""366"", ""14"", ""14"", ""22-03-25"", NA) c(""39.4"", ""17:05"", ""3"", ""3"", ""Insem"", NA) c(""-734"", ""23-09"", ""366"", ""366"", ""15-09-25"", NA) c(""19-03-23"", ""21.80"", ""3"", ""3"", ""WISEUP"", NA) c(""AI+AD"", ""42.2"", ""15-09-25"", ""15-09-25"", ""T3"", NA) c(""NEOG4+ENRO5"", ""39.4"", ""189"", ""189"", ""3"", NA) c(NA, ""0.38"", ""456"", ""456"", ""189"", NA) c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"", ""VACAS INSEMINADAS.csv"", ""VACAS PROBLEMA.csv"") c(NA, ""46.7"", ""_________________________"", ""_________________________"", ""366"", NA) c(NA, ""157"", NA, NA, ""39.4"", NA) c(NA, ""6665"", NA, NA, ""*"", NA) c(NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA) 3073 TRUE FALSE","366","21.8","2025","Julio","7PULILI",3073
"3076","S/N","Vaca","Preñada","3076","TRUE","FALSE","c(""11"", ""11"", ""11"", ""11"", ""11"") c(""23-08-24"", ""23-08-24"", ""Preñ2"", ""2"", ""Preñ2"") c(""571"", ""571"", ""577"", ""23-08-24"", ""577"") c(""5-05-25"", ""5-05-25"", ""18:54"", ""577"", ""-112"") c(""316"", ""316"", ""23-09"", ""Preñ2"", ""-43"") c(""8-02-26"", ""25-01-26"", ""12.09"", ""322"", ""18.0"") c(""PARTO"", ""VACUNA"", ""24.4"", ""3"", ""1-12-25"") c(""__________________"", ""__________________"", ""18.0"", ""255"", ""8-02-26"") c(NA, NA, ""-1.03"", ""18.0"", NA) c(""ORDEÑO.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, NA, ""46.1"", NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 3076 TRUE FALSE","571","12.09","2025","Julio","7PULILI",3076
"3080","S/N","Vaca","Vacia/Abierta","3080","TRUE","FALSE","c(""4.8"", ""16"") c(""3"", ""Vacia"") c(""258"", ""258"") c(""46.8"", ""17:30"") c(""-95"", ""23-09"") c(""4-04-25"", ""21.98"") c(""PD"", ""45.9"") c(""BIO4+ANTIMASTI6"", ""46.8"") c(NA, ""-0.06"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""50.1"") c(NA, ""10"") c(NA, ""2231"") c(NA, NA) c(NA, NA) 3080 TRUE FALSE","258","21.98","2025","Julio","7PULILI",3080
"3081","S/N","Vaca","Vacia/Abierta","3081","TRUE","FALSE","15 Vacia 259 17:19 23-09 22.86 44.2 40.5 -0.67 PRODUCCIÓN DE LECHE.csv 48.6 50 3123 NA NA 3081 TRUE FALSE","259","22.86","2025","Julio","7PULILI",3081
"3086","S/N","Vaca","Preñada","3086","TRUE","FALSE","c(""4.7"", ""14"", ""3086"", ""3086"", ""14"") c(""3"", ""Insem"", ""Insem"", ""Insem"", ""3"") c(""293"", ""293"", ""14"", ""14"", ""3-06-25"") c(""39.5"", ""17:05"", ""3"", ""3"", ""Insem"") c(""-596"", ""23-09"", ""293"", ""293"", ""8-09-25"") c(""16-10-23"", ""20.44"", ""1"", ""1"", ""WISEUP"") c(""PI"", ""39.6"", ""8-09-25"", ""8-09-25"", ""T3"") c(""NEOG4+ENRO6"", ""39.5"", ""196"", ""196"", ""1"") c(NA, ""-0.13"", ""376"", ""376"", ""196"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"", ""VACAS INSEMINADAS.csv"") c(NA, ""43.2"", ""_________________________"", ""_________________________"", ""293"") c(NA, ""45"", NA, NA, ""39.5"") c(NA, ""3915"", NA, NA, ""*"") c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 3086 TRUE FALSE","293","20.44","2025","Julio","7PULILI",3086
"3087","S/N","Vaca","Preñada","3087","TRUE","FALSE","c(""4.7"", ""32"", ""32"") c(""2"", ""2"", ""Seca"") c(""301"", ""14-10-24"", ""11-08-25"") c(""0.0"", ""301"", ""224"") c(""-619"", ""Seca"", ""2"") c(""15-09-23"", ""427"", ""301"") c(""PI"", ""1"", ""20-01-25"") c(""NEO+ENRO4"", ""98"", ""427"") c(""+MEL2+LINALTEN4"", ""0.0"", ""JEREMY"") c(""MASTITIS.csv"", ""VACAS GESTANTES.csv"", ""VACAS SECAS.csv"") c(NA, NA, ""26-10-25"") c(NA, NA, ""98"") c(NA, NA, ""377"") c(NA, NA, NA) c(NA, NA, NA) 3087 TRUE FALSE","301","427","2025","Julio","7PULILI",3087
"3090","S/N","Vaca","Preñada","3090","TRUE","FALSE","c(""15"", ""3090"", ""3090"", ""15"") c(""Insem"", ""Insem"", ""Insem"", ""2"") c(""269"", ""15"", ""15"", ""27-06-25"") c(""17:15"", ""2"", ""2"", ""Insem"") c(""23-09"", ""269"", ""269"", ""12-09-25"") c(""23.83"", ""1"", ""1"", ""WISEUP"") c(""47.6"", ""12-09-25"", ""12-09-25"", ""T3"") c(""40.9"", ""192"", ""192"", ""1"") c(""-0.06"", ""356"", ""356"", ""192"") c(""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"", ""VACAS INSEMINADAS.csv"") c(""55.3"", ""_________________________"", ""_________________________"", ""269"") c(""39"", NA, NA, ""40.9"") c(""3724"", NA, NA, ""*"") c(NA, NA, NA, NA) c(NA, NA, NA, NA) 3090 TRUE FALSE","269","23.83","2025","Julio","7PULILI",3090
"3094","S/N","Vaca","Vacia/Abierta","3094","TRUE","FALSE","c(""4.7"", ""16"") c(""3"", ""Alta"") c(""249"", ""249"") c(""49.9"", ""17:21"") c(""-591"", ""23-09"") c(""4-12-23"", ""24.48"") c(""PD"", ""50.8"") c(""NEOG4+ENRO6"", ""49.9"") c(NA, ""0.58"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""49.9"") c(NA, ""68"") c(NA, ""2520"") c(NA, NA) c(NA, NA) 3094 TRUE FALSE","249","24.48","2025","Julio","7PULILI",3094
"3096","S/N","Vaca","Vacia/Abierta","3096","TRUE","FALSE","c(""4.7"", ""15"") c(""3"", ""Vacia"") c(""273"", ""273"") c(""40.1"", ""17:08"") c(""-723"", ""23-09"") c(""1-07-23"", ""20.33"") c(""PD"", ""40.6"") c(""MEL+GENT+ENR4"", ""40.1"") c(NA, ""-0.30"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""46.7"") c(NA, ""50"") c(NA, ""3315"") c(NA, NA) c(NA, NA) 3096 TRUE FALSE","273","20.33","2025","Julio","7PULILI",3096
"3097","S/N","Vaca","Vacia/Abierta","3097","TRUE","FALSE","13 Alta 195 16:44 23-09 26.09 48.9 46.4 2.35 PRODUCCIÓN DE LECHE.csv 46.4 NA NA NA NA 3097 TRUE FALSE","195","26.09","2025","Julio","7PULILI",3097
"310","S/N","Vaca","Vacia/Abierta","310","TRUE","FALSE","27-07-25 AI NEO4+ENR6+ANT4 NA NA NA NA NA NA MASTITIS.csv NA NA NA NA NA 310 TRUE FALSE",NA,NA,"2025","Julio","7PULILI",310
"3104","S/N","Vaca","Vacia/Abierta","3104","TRUE","FALSE","9 Alta 250 16:00 23-09 13.50 37.5 40.6 1.23 PRODUCCIÓN DE LECHE.csv 44.3 51 1202 NA NA 3104 TRUE FALSE","250","13.5","2025","Julio","7PULILI",3104
"3106","S/N","Vaca","Vacia/Abierta","3106","TRUE","FALSE","16 Alta 237 17:29 23-09 25.31 49.8 46.0 -0.57 PRODUCCIÓN DE LECHE.csv 53.0 38 2135 NA NA 3106 TRUE FALSE","237","25.31","2025","Julio","7PULILI",3106
"3107","S/N","Vaca","Vacia/Abierta","3107","TRUE","FALSE","16 Vacia 257 17:30 23-09 15.18 33.5 31.6 -0.77 PRODUCCIÓN DE LECHE.csv 39.8 37 5214 NA NA 3107 TRUE FALSE","257","15.18","2025","Julio","7PULILI",3107
"3110","S/N","Vaca","Preñada","3110","TRUE","FALSE","c(""4.6"", ""32"", ""32"") c(""2"", ""2"", ""Seca"") c(""323"", ""1-09-24"", ""21-07-25"") c(""0.0"", ""323"", ""245"") c(""-430"", ""Seca"", ""2"") c(""29-02-24"", ""429"", ""323"") c(""PI"", ""3"", ""18-01-25"") c(""BIOF4+ENRO6"", ""139"", ""429"") c(NA, ""0.0"", ""JEREMY"") c(""MASTITIS.csv"", ""VACAS GESTANTES.csv"", ""VACAS SECAS.csv"") c(NA, NA, ""24-10-25"") c(NA, NA, ""139"") c(NA, NA, ""418"") c(NA, NA, NA) c(NA, NA, NA) 3110 TRUE FALSE","323","429","2025","Julio","7PULILI",3110
"3111","S/N","Vaca","Vacia/Abierta","3111","TRUE","FALSE","c(""4.5"", ""17"") c(""3"", ""Alta"") c(""239"", ""239"") c(""47.5"", ""17:00"") c(""-674"", ""23-09"") c(""22-09-23"", ""22.40"") c(""PI"", ""53.8"") c(""NEO+ENRO4"", ""47.5"") c(""+MEL1+GENT4"", ""-0.22"") c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"") c(NA, ""49.1"") c(NA, ""51"") c(NA, ""1878"") c(NA, NA) c(NA, NA) 3111 TRUE FALSE","239","22.4","2025","Julio","7PULILI",3111
"3114","S/N","Vaca","Vacia/Abierta","3114","TRUE","FALSE","13 Alta 201 16:44 23-09 19.89 38.4 36.3 0.55 PRODUCCIÓN DE LECHE.csv 36.3 NA NA NA NA 3114 TRUE FALSE","201","19.89","2025","Julio","7PULILI",3114
"3117","S/N","Vaca","Preñada","3117","TRUE","FALSE","c(""4.4"", ""4"", ""3117"", ""3117"", ""4"", ""4"", ""Insem"") c(""2"", ""Insem"", ""Insem"", ""Insem"", ""2"", ""Insem"", ""4"") c(""394"", ""394"", ""4"", ""4"", ""22-02-25"", ""394"", NA) c(""36.6"", ""16:15"", ""2"", ""2"", ""Insem"", ""7"", NA) c(""147"", ""23-09"", ""394"", ""394"", ""1-09-25"", ""76"", NA) c(""19-07-25"", ""19.71"", ""3"", ""3"", ""INDEPENDANT"", ""36.6"", NA) c(""PD"", ""38.3"", ""1-09-25"", ""1-09-25"", ""T3"", ""30-03-26"", NA) c(""BIO4+ENRO6"", ""36.6"", ""203"", ""203"", ""3"", ""7-06-26"", NA) c(NA, ""-0.43"", ""470"", ""470"", ""203"", NA, NA) c(""MASTITIS.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""TEST DE PREÑEZ VACAS.csv"", ""TEST DE PREÑEZ.csv"", ""VACAS INSEMINADAS.csv"", ""VACAS PARA SECAR.csv"", ""VACAS PROBLEMA.csv"") c(NA, ""47.3"", ""_________________________"", ""_________________________"", ""394"", NA, NA) c(NA, ""45"", NA, NA, ""36.6"", NA, NA) c(NA, ""7601"", NA, NA, ""*"", NA, NA) c(NA, NA, NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA, NA, NA) 3117 TRUE FALSE","394","19.71","2025","Julio","7PULILI",3117
"3120","S/N","Vaca","Preñada","3120","TRUE","FALSE","c(""4.3"", ""17"", ""17"", ""17"", ""17"") c(""2"", ""11-03-25"", ""Preñ"", ""2"", ""Preñ"") c(""377"", ""371"", ""377"", ""11-03-25"", ""377"") c(""37.3"", ""18-08-25"", ""17:00"", ""377"", ""-7"") c(""-118"", ""211"", ""23-09"", ""Preñ"", ""62"") c(""13-11-24"", ""12-03-26"", ""15.60"", ""217"", ""37.3"") c(""AI"", ""AVF"", ""36.5"", ""3"", ""16-03-26"") c(""BIO4+ENR6+ANTI5"", ""BOVIS"", ""37.3"", ""160"", ""24-05-26"") c(NA, NA, ""0.35"", ""37.3"", NA) c(""MASTITIS.csv"", ""ORDEÑO.csv"", ""PRODUCCIÓN DE LECHE.csv"", ""VACAS GESTANTES.csv"", ""VACAS PARA SECAR.csv"") c(NA, NA, ""41.7"", NA, NA) c(NA, NA, ""45"", NA, NA) c(NA, NA, ""6188"", NA, NA) c(NA, NA, NA, NA, NA) c(NA, NA, NA, NA, NA) 3120 TRUE FALSE","377","15.6","2025","Julio","7PULILI",3120
"3122","S/N","Vaca","Preñada","3122","TRUE","FALSE","c(""32"", ""32"") c(""2"", ""Prepa"") c(""20-08-24"", ""21-07-25"") c(""335"", ""245"") c(""Prepa"", ""2"") c(""435"", ""335"") c(""3"", ""12-01-25"") c(""145"", ""435"") c(""0.0"", ""SHADO"") c(""VACAS GESTANTES.csv"", ""VACAS SECAS.csv"") c(NA, ""18-10-25"") c(NA, ""145"") c(NA, ""424"") c(NA, NA) c(NA, NA) 3122 TRUE FALSE",NA,"435","2025","Julio","7PULILI",3122
