PISO_ALTITUDINAL,P204_NOM,RENDIMIENTO_HA_median,RENDIMIENTO_HA_std,count,heladas,ZONA
,RYE GRASS,28000.0,16208.479918517212,93425,22614.0,Zona de Riesgo
,SABILA,6250.0,2575.7145705185344,203,0.0,Zona Intermedia
,SACHA INCHI,700.0,222.13536227007853,54,0.0,Zona Intermedia
,SACHACULANTRO,5099.999999999999,1019.1889087632543,126,0.0,Zona Intermedia
,SACHAMANGO,2400.0,0.0,15,0.0,Zona Intermedia
,SACHAPAPA,6000.0,339.3182518027009,24,0.0,Zona Intermedia
,SACHATOMATE,3750.0,2870.917506463909,2075,33.0,Zona Intermedia
,SANDIA,22222.222222222223,11134.97871178023,976,0.0,Zona de Riesgo
,SAUCO,3333.333333333333,2195.3597499886705,1198,29.0,Zona Intermedia
,SHAPAJA,6000.0,1367.420126903154,113,0.0,Zona Intermedia
,SHICASHICA,600.0,2172.819103639982,21,0.0,Zona Intermedia
,SORGO ESCOBERO,10000.0,2367.5247490101933,164,0.0,Zona Intermedia
,SORGO FORRAJERO,20000.0,11575.606568488296,930,0.0,Zona de Riesgo
,SOYA,1308.0,1113.058175623656,60,0.0,Zona Intermedia
,TAMARINDO,7000.0,3417.7329318256016,1676,0.0,Zona Intermedia
,TANGELO,6600.0,2881.8018032263312,1277,26.0,Zona Intermedia
,TANGERINA,14666.666666666668,8305.641467963329,598,0.0,Zona de Riesgo
,TAPERIBA,6750.0,2405.8363600217212,711,0.0,Zona Intermedia
,TARA,3216.3742690058475,3077.872591961252,24248,62.0,Zona Intermedia
,TARHUI GRANO SECO,920.0,455.2377929134369,8678,1730.0,Zona Intermedia
,TARHUI GRANO VERDE,3000.0,939.5107730497798,99,26.0,Zona Intermedia
,TOMATE,23550.0,12034.938915164475,2495,20.0,Zona de Riesgo
,TOMILLO,3636.363636363637,170.4738675705492,54,0.0,Zona Intermedia
,TORONJA,9375.0,4502.545757477309,2091,0.0,Zona Intermedia
,TORONJIL,2500.0,641.2040092832656,378,19.0,Zona Intermedia
,TREBOL,15000.0,13015.061717705752,49849,11325.0,Zona de Riesgo
,TRIGO,932.4324324324324,582.2903251509538,45326,3342.0,Zona Intermedia
,TUMBO,5000.0,3977.6142501101995,2341,116.0,Zona Intermedia
,TUNA FRUTA,4000.0,2516.5790260225026,30697,788.0,Zona Intermedia
,UNCUCHA,6720.0,2287.573166738941,79,0.0,Zona Intermedia
,UNGURAHUI,5000.0,0.0,14,0.0,Zona Intermedia
,UVILLA,5000.0,2971.2519911751374,321,0.0,Zona Intermedia
,UVOS,2000.0,1563.5121156379332,52,0.0,Zona Intermedia
,VAINILLA,1250.0,22.488822255440194,30,0.0,Zona Intermedia
,VAINITA,7058.823529411765,2977.214392250516,1750,0.0,Zona Intermedia
,VALERIANA,3750.0,0.0,49,0.0,Zona Intermedia
,VICIA FORRAJERA,32000.0,0.0,62,0.0,Zona Optima
,VICIA GRANO SECO,2550.0,688.8584963681184,41,0.0,Zona Intermedia
,VICIA GRANO VERDE,4201.680672268908,294.23251458046553,71,0.0,Zona Intermedia
,VID,6666.666666666666,5825.014183559783,13809,14.0,Zona Intermedia
,YACON,6000.0,1998.1991146526232,147,0.0,Zona Intermedia
,YUCA,7500.0,5110.92709083973,14666,0.0,Zona Intermedia
,ZANAHORIA,12500.0,10292.317828021809,4155,353.0,Zona de Riesgo
,ZAPALLO,17991.63179916318,9040.73624976221,3926,63.0,Zona de Riesgo
,ZAPALLO ITALIANO,11600.0,4153.316613811095,199,0.0,Zona de Riesgo
,ZAPOTE,10000.0,5221.291663350545,2141,0.0,Zona Intermedia
,ZARANDAJA GRANO SECO,1250.0,507.8369553213341,584,0.0,Zona Intermedia
,ZARANDAJA GRANO VERDE,4000.0,1575.4726772589738,681,0.0,Zona Intermedia
,ZARZAMORA,5000.0,2919.5642458056836,714,12.0,Zona Intermedia
